Timestamp                       Thread     Type        Activity             PID    
2017-08-24 12:35:19.489119+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-221431/Volume/private/var/folders/05/x1pr_s8n1655dk8q_h_35fl80000gn/0
2017-08-24 12:35:19.490051+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-221431/Volume/private/var/folders/05/x1pr_s8n1655dk8q_h_35fl80000gn/0
2017-08-24 12:35:19.490110+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-221431/Volume/private/var/folders/05/x1pr_s8n1655dk8q_h_35fl80000gn
2017-08-24 12:35:19.490158+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-221431/Volume/private/var/folders/05
2017-08-24 12:35:19.490260+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-221431/Volume/private/var/folders/zz
2017-08-24 12:35:19.490352+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-221431/Volume/private/var/folders/zz/zyxvpxvq6csfxvn_n0000000000000
2017-08-24 12:35:19.490443+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-221431/Volume/private/var/folders/zz/zyxvpxvq6csfxvn_n0000000000000/0
2017-08-24 12:35:19.490717+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-221431/Volume/private/var/folders/zz/zyxvpxvq6csfxvn_n0000000000000/0
2017-08-24 12:35:19.490787+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-221431/Volume/private/var/folders/zz/zyxvpxvq6csfxvn_n0000000000000
2017-08-24 12:35:19.490843+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-221431/Volume/private/var/folders/zz
2017-08-24 12:35:19.490915+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-221431/Volume/private/var/folders
2017-08-24 12:35:19.491890+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-221431/Volume/private/var
2017-08-24 12:35:19.491942+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-221431/Volume/private
2017-08-24 12:35:19.492470+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-231928/Volume/Library
2017-08-24 12:35:19.492562+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-231928/Volume/Library/Preferences
2017-08-24 12:35:19.492991+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-231928/Volume/Library/Preferences
2017-08-24 12:35:19.493052+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-231928/Volume/Library
2017-08-24 12:35:19.493112+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-231928/Volume/private
2017-08-24 12:35:19.493175+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-231928/Volume/private/var
2017-08-24 12:35:19.493239+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-231928/Volume/private/var/db
2017-08-24 12:35:19.502056+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-231928/Volume/private/var/db
2017-08-24 12:35:19.502539+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-231928/Volume/private/var
2017-08-24 12:35:19.502606+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-23-231928/Volume/private
2017-08-24 12:35:19.502826+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/Library
2017-08-24 12:35:19.502892+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/Library/Application Support
2017-08-24 12:35:19.503756+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/Library/Application Support
2017-08-24 12:35:19.503828+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:35:19.504233+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/Library/Preferences/SystemConfiguration
2017-08-24 12:35:19.522660+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/Library/Preferences/SystemConfiguration
2017-08-24 12:35:19.523648+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:35:19.523712+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/Library
2017-08-24 12:35:19.537923+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/private
2017-08-24 12:35:19.537989+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/private/var
2017-08-24 12:35:19.538224+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/private/var/db
2017-08-24 12:35:19.598399+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/private/var/db
2017-08-24 12:35:19.598505+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/private/var/folders
2017-08-24 12:35:19.598596+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/private/var/folders/05
2017-08-24 12:35:19.598667+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/private/var/folders/05/x1pr_s8n1655dk8q_h_35fl80000gn
2017-08-24 12:35:19.598735+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/private/var/folders/05/x1pr_s8n1655dk8q_h_35fl80000gn/0
2017-08-24 12:35:19.599756+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/private/var/folders/05/x1pr_s8n1655dk8q_h_35fl80000gn/0
2017-08-24 12:35:19.599819+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/private/var/folders/05/x1pr_s8n1655dk8q_h_35fl80000gn
2017-08-24 12:35:19.599877+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/private/var/folders/05
2017-08-24 12:35:19.599937+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/private/var/folders
2017-08-24 12:35:19.600975+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/private/var
2017-08-24 12:35:19.601030+1200 0x140c     Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(585) System Policy: allow file-write-unlink /.MobileBackups.trash/78B83866-7126-4D72-8AF9-E35365584813/Computer/2017-08-24-123423/Volume/private
2017-08-24 12:35:20.608284+1200 0x14a7     Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:35:20.628009+1200 0x14ad     Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:35:20.729159+1200 0x14e0     Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:35:24.718121+1200 0x154b     Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:35:35.605566+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000181.381884 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:35.691290+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000181.467597 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:35.777330+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000181.553647 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:35.862961+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000181.639279 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:35.949067+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000181.725385 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:36.034708+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000181.811026 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:36.119942+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000181.896260 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:36.205695+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000181.982013 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:36.291332+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000182.067649 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:36.376966+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000182.153284 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:36.473528+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000182.249857 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:36.567648+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000182.343977 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:36.653714+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000182.430044 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:36.736842+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000182.513159 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:36.822838+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000182.599156 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:36.908946+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000182.685263 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:36.993777+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000182.770107 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:37.078143+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000182.854472 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:37.173586+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000182.949903 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:37.257953+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000183.034285 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:37.342230+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000183.118547 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:37.426656+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000183.202985 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:37.510906+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000183.287236 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:37.596840+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000183.373158 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:37.682034+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000183.458363 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:37.765696+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000183.542014 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:37.850532+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000183.626861 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:37.934413+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000183.710743 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:38.018661+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000183.794990 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:38.101539+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000183.877868 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:38.186035+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000183.962363 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:38.281786+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000184.058114 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:38.365448+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000184.141766 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:38.446658+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000184.222989 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:38.530784+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000184.307113 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:38.614776+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000184.391106 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:38.700992+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000184.477308 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:38.785406+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000184.561735 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:38.869973+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000184.646291 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:38.953907+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000184.730236 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:39.037660+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000184.813989 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:39.122400+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000184.898729 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:39.206784+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000184.983114 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:39.292215+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000185.068532 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:39.377573+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000185.153891 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:39.462825+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000185.239143 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:39.548826+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000185.325144 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:39.633661+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000185.409990 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:39.729645+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000185.505976 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:39.812560+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000185.588885 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:39.894657+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000185.670987 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:39.977621+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000185.753950 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:40.062217+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000185.838535 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:40.147077+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000185.923395 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:40.232624+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000186.008953 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:40.317452+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000186.093781 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:40.402791+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000186.179120 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:40.486948+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000186.263266 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:40.572966+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000186.349283 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:40.658561+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000186.434889 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:40.744349+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000186.520666 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:40.830345+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000186.606662 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:40.916474+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000186.692791 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:41.001328+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000186.777645 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:41.086202+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000186.862520 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:41.170582+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000186.946900 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:41.256288+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000187.032617 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:41.341597+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000187.117914 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:41.426463+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000187.202780 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:41.512483+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000187.288800 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:41.598203+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000187.374521 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:41.684044+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000187.460374 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:41.779954+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000187.556271 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
